0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0
0.10;0.29;-41.80;1.742;0.06;4.20;-41.80;2.00;3.40;1
0.20;0.74;-41.79;1.986;0.12;4.70;-41.80;2.20;4.80;1
0.30;1.23;-41.78;2.112;0.17;5.10;-41.80;2.40;5.90;1
0.40;1.76;-41.78;2.200;0.22;5.30;-41.80;2.50;6.90;1
0.50;2.30;-41.78;2.269;0.28;5.50;-41.80;2.50;7.60;1
0.60;2.86;-41.78;2.326;0.33;5.70;-41.80;2.60;8.40;1
0.70;3.44;-41.78;2.375;0.38;5.90;-41.80;2.70;9.10;1
0.80;4.04;-41.78;2.420;0.44;6.10;-41.80;2.70;9.90;1
0.90;4.65;-41.78;2.462;0.49;6.20;-41.80;2.80;10.60;2
1.00;5.28;-41.78;2.499;0.55;6.30;-41.80;2.80;11.10;2
1.10;5.91;-41.79;2.533;0.60;6.40;-41.80;2.80;11.70;2
1.20;6.55;-41.79;2.564;0.65;6.50;-41.80;2.90;12.20;2
1.30;7.21;-41.79;2.593;0.71;0.00;0.00;0.00;0.00;0
