0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0;
0.10;0.00;-46.93;4.099;4.65;0.10;-46.70;4.10;0.80;109;
0.20;0.01;-46.93;4.118;4.71;0.10;-46.70;4.10;1.30;159;
0.30;0.02;-46.93;4.140;4.78;0.10;-46.70;4.20;1.70;214;
0.40;0.03;-46.93;4.163;4.84;0.10;-46.70;4.20;0.00;0;
0.50;0.04;-46.93;4.187;4.91;0.20;-46.80;4.20;0.00;0;
0.60;0.06;-46.95;4.208;4.99;0.20;-46.80;4.30;0.00;0;
0.70;0.09;-46.96;4.230;5.06;0.30;-46.90;4.30;0.00;0;
0.80;0.12;-46.97;4.255;5.14;0.40;-46.90;4.30;0.00;0;
0.90;0.16;-46.98;4.281;5.22;0.40;-46.90;4.40;0.00;0;
1.00;0.21;-46.99;4.311;5.29;0.50;-47.00;4.40;0.00;0;
1.10;0.26;-46.99;4.344;5.37;0.60;-47.00;4.50;0.00;0;
1.20;0.33;-47.00;4.379;5.44;0.70;-47.00;4.60;0.10;0;
1.30;0.40;-47.01;4.416;5.52;0.80;-47.00;4.60;0.10;0;
1.40;0.48;-47.01;4.456;5.59;0.90;-47.00;4.70;0.10;0;
1.50;0.57;-47.01;4.497;5.66;1.00;-47.00;4.70;0.20;0;
1.60;0.67;-47.02;4.539;5.74;1.00;-47.00;4.80;0.20;0;
1.70;0.78;-47.02;4.582;5.81;1.10;-47.00;4.90;0.30;0;
1.80;0.90;-47.02;4.626;5.88;1.20;-47.00;5.00;0.40;0;
1.90;1.03;-47.02;4.671;5.95;1.30;-47.00;5.00;0.40;0;
2.00;1.17;-47.03;4.716;6.02;1.40;-47.00;5.10;0.50;0;
2.10;1.31;-47.03;4.761;6.09;1.50;-47.00;5.20;0.60;0;
2.20;1.47;-47.03;4.806;6.16;1.60;-47.00;5.20;0.80;0;
2.30;1.64;-47.03;4.851;6.23;1.70;-47.00;5.30;0.90;0;
2.40;1.81;-47.03;4.895;6.30;1.80;-47.00;5.30;1.00;0;
2.50;1.99;-47.03;4.938;6.37;1.90;-47.00;5.40;1.10;0;
2.60;2.18;-47.03;4.980;6.44;1.90;-47.00;5.40;1.30;0;
2.70;2.38;-47.04;5.020;6.50;2.00;-47.00;5.50;1.40;0;
2.80;2.58;-47.04;5.060;6.57;2.10;-47.00;5.60;1.60;0;
2.90;2.79;-47.04;5.100;6.64;2.10;-47.00;5.60;1.80;0;
3.00;3.01;-47.04;5.139;6.70;0.00;0.00;0.00;0.00;0;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;; 
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
