0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0
0.10;0.08;-48.80;6.596;7.65;0.80;-48.20;6.60;0.00;0
0.20;0.17;-48.84;6.607;7.71;1.10;-48.40;6.60;0.10;1
0.30;0.29;-48.88;6.618;7.77;1.30;-48.60;6.60;0.10;1
0.40;0.44;-48.91;6.632;7.83;1.50;-48.70;6.70;0.20;1
0.50;0.60;-48.93;6.649;7.89;1.70;-48.70;6.70;0.20;2
0.60;0.78;-48.95;6.667;7.95;1.90;-48.80;6.70;0.20;2
0.70;0.97;-48.97;6.684;8.01;2.00;-48.80;6.80;0.30;2
0.80;1.18;-48.98;6.702;8.07;2.20;-48.80;6.80;0.30;2
0.90;1.41;-48.99;6.720;8.13;2.30;-48.90;6.80;0.40;2
1.00;1.65;-49.00;6.738;8.19;2.50;-48.90;6.90;0.40;3
1.10;1.90;-49.01;6.757;8.25;2.60;-48.90;6.90;0.50;3
1.20;2.17;-49.02;6.776;8.31;2.80;-48.90;6.90;0.50;3
1.30;2.46;-49.03;6.795;8.38;2.90;-48.90;7.00;0.60;3
1.40;2.75;-49.03;6.813;8.44;3.00;-49.00;7.00;0.60;3
1.50;3.06;-49.04;6.831;8.50;3.10;-49.00;7.00;0.70;3
1.60;3.37;-49.04;6.849;8.56;3.20;-49.00;7.00;0.80;3
1.70;3.70;-49.05;6.865;8.62;3.30;-49.00;7.00;0.80;4
1.80;4.04;-49.05;6.882;8.68;3.40;-49.00;7.10;0.90;4
1.90;4.38;-49.06;6.897;8.74;3.50;-49.00;7.10;0.90;4
2.00;4.73;-49.06;6.912;8.80;3.60;-49.00;7.10;1.00;4
2.10;5.09;-49.06;6.926;8.86;3.60;-49.00;7.10;1.10;4
2.20;5.46;-49.06;6.940;8.92;3.70;-49.00;7.10;1.10;4
2.30;5.83;-49.07;6.954;8.98;3.80;-49.00;7.20;1.20;4
2.40;6.22;-49.07;6.967;9.04;3.90;-49.00;7.20;1.20;4
2.50;6.61;-49.07;6.980;9.10;0.00;0.00;0.00;0.00;0
