0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0
0.10;0.01;-54.20;-1.883;5.80;0.30;-53.00;-1.90;0.00;0
0.20;0.05;-54.20;-1.935;5.86;0.50;-53.00;-2.00;0.00;0
0.30;0.12;-54.20;-1.986;5.93;0.80;-53.00;-2.10;0.00;0
0.40;0.21;-54.20;-2.038;6.00;1.10;-53.00;-2.10;0.00;0
0.50;0.33;-54.20;-2.090;6.06;1.40;-53.00;-2.20;0.10;0
0.60;0.49;-54.20;-2.152;6.13;1.80;-53.00;-2.30;0.10;0
0.70;0.68;-54.20;-2.218;6.20;2.10;-53.00;-2.40;0.30;0
0.80;0.92;-54.20;-2.287;6.27;2.50;-53.00;-2.50;0.40;0
0.90;1.18;-54.20;-2.357;6.34;2.80;-53.00;-2.60;0.60;0
1.00;1.50;-54.22;-2.418;6.41;3.60;-53.40;-2.60;1.10;5
1.10;1.90;-54.27;-2.468;6.49;4.40;-53.70;-2.70;1.70;9
1.20;2.39;-54.34;-2.513;6.57;5.30;-54.00;-2.70;2.20;14
1.30;2.97;-54.41;-2.553;6.65;6.20;-54.20;-2.70;2.90;19
1.40;3.63;-54.49;-2.593;6.73;7.10;-54.40;-2.80;3.60;23
1.50;4.38;-54.56;-2.634;6.81;7.90;-54.50;-2.90;4.40;27
1.60;5.21;-54.62;-2.675;6.88;8.70;-54.60;-2.90;5.20;31
1.70;6.11;-54.67;-2.717;6.95;9.50;-54.70;-3.00;6.10;34
1.80;7.10;-54.72;-2.760;7.03;10.30;-54.70;-3.10;7.10;37
1.90;8.31;-54.72;-2.829;7.11;16.00;-53.90;-3.50;16.00;77
2.00;9.96;-54.62;-2.945;7.20;17.00;-53.90;-3.60;17.90;83
2.10;11.71;-54.54;-3.042;7.29;18.00;-53.90;-3.60;19.80;88
2.20;13.55;-54.49;-3.125;7.37;18.90;-54.00;-3.70;21.90;94
2.30;15.48;-54.44;-3.199;7.45;19.80;-54.00;-3.70;24.20;99
2.40;17.51;-54.41;-3.266;7.52;20.60;-54.00;-3.80;26.20;104
2.50;19.61;-54.39;-3.326;7.59;21.50;-54.00;-3.90;28.20;108
2.60;21.80;-54.37;-3.381;7.66;22.20;-54.10;-3.90;30.40;112
2.70;24.06;-54.35;-3.433;7.73;23.00;-54.10;-4.00;32.60;116
2.80;26.39;-54.34;-3.482;7.79;23.70;-54.10;-4.00;35.00;120
2.90;28.80;-54.33;-3.528;7.86;24.40;-54.10;-4.10;37.50;124
3.00;31.28;-54.32;-3.572;7.92;25.20;-54.10;-4.10;40.20;128
3.10;33.83;-54.32;-3.614;7.99;25.80;-54.10;-4.20;42.70;132
3.20;36.44;-54.31;-3.654;8.05;26.40;-54.10;-4.20;44.80;135
3.30;39.10;-54.31;-3.693;8.11;26.90;-54.10;-4.20;47.00;138
3.40;41.83;-54.31;-3.729;8.18;27.50;-54.20;-4.30;49.20;141
3.50;44.60;-54.30;-3.764;8.24;28.00;-54.20;-4.30;51.60;144
3.60;47.43;-54.30;-3.797;8.30;28.50;-54.20;-4.30;53.90;146
3.70;50.30;-54.30;-3.830;8.36;29.00;-54.20;-4.40;55.80;149
3.80;53.22;-54.30;-3.860;8.42;29.40;-54.20;-4.40;57.60;152
3.90;56.18;-54.30;-3.890;8.49;29.80;-54.20;-4.40;59.50;154
4.00;59.19;-54.30;-3.918;8.55;30.20;-54.20;-4.50;61.40;156
4.10;62.23;-54.30;-3.945;8.61;30.60;-54.20;-4.50;63.40;158
4.20;65.31;-54.30;-3.970;8.67;31.00;-54.20;-4.50;65.40;161
4.30;68.44;-54.30;-4.000;8.73;31.40;-54.20;-4.50;67.50;163
4.40;71.60;-54.30;-4.020;8.79;31.80;-54.20;-4.60;69.50;165
4.50;74.80;-54.30;-4.050;8.85;32.20;-54.20;-4.60;71.60;167
4.60;78.05;-54.30;-4.070;8.90;32.60;-54.30;-4.60;73.70;169
4.70;81.32;-54.30;-4.090;8.96;32.90;-54.30;-4.60;75.60;171
4.80;84.63;-54.31;-4.110;9.02;33.30;-54.30;-4.70;77.50;173
4.90;87.97;-54.31;-4.140;9.08;33.60;-54.30;-4.70;79.30;175
5.00;91.34;-54.31;-4.160;9.14;33.90;-54.30;-4.70;81.20;176
5.10;94.75;-54.31;-4.180;9.20;34.20;-54.30;-4.70;83.10;178
5.20;97.61;-54.32;-4.190;9.25;24.60;-55.20;-4.50;58.80;91
5.30;100.08;-54.35;-4.200;9.29;24.90;-55.20;-4.50;60.30;92
5.40;102.58;-54.37;-4.200;9.34;25.10;-55.20;-4.50;61.70;92
5.47;104.38;-54.39;-4.210;9.37;0.00;0.00;0.00;0.00;0
