0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00
0.10;7.05;34.07;1.503;0.06;118.50;33.80;2.10;176.30;8801.00
0.20;23.20;33.56;2.534;0.13;199.60;32.80;3.60;915.30;14016.00
0.30;44.23;33.20;3.157;0.19;215.80;32.70;3.90;1170.80;15080.00
0.40;66.13;33.07;3.433;0.24;221.70;32.80;4.00;1257.30;15592.00
0.50;88.56;33.02;3.596;0.29;226.80;32.80;4.10;1329.90;16041.00
0.60;111.44;33.00;3.709;0.35;230.70;32.90;4.20;1389.30;16382.00
0.70;134.67;32.99;3.795;0.40;233.90;32.90;4.20;1438.40;16684.00
0.80;158.21;32.99;3.863;0.45;236.80;33.00;4.30;1481.90;16951.00
0.90;182.01;32.99;3.919;0.50;239.00;33.00;4.30;1514.90;17169.00
1.00;206.02;33.00;3.966;0.56;241.20;33.00;4.30;1547.60;17384.00
1.10;230.23;33.01;4.007;0.61;243.00;33.10;4.40;1573.90;17552.00
1.20;254.61;33.02;4.043;0.66;244.60;33.10;4.40;1598.90;17711.00
1.30;279.15;33.03;4.075;0.71;0.00;0.00;0.00;0.00;0.00
